sourate,versets,ahkam
26,156,12112214211011101211010120
26,157,11122110122120
26,158,1111110121122211121212211011120120
26,159,1121111110121120
26,160,11101012101010120
26,161,10211101210210121120
26,162,141101210120
26,163,1122111220
26,164,14101110110110101010101112121102120
26,165,1102110211102120
26,166,111212111110111201021121012101010220
26,167,22111012112211121211010120
26,168,211411111210220
26,169,1111211021410120
26,170,1110211101410120
26,171,12122102120
26,172,12120102120
26,173,1101021101212141111012120
26,174,122211121212211011120120
26,175,1121111110121120
26,176,111102101011010120
26,177,102111011010121120
26,178,141101210120
26,179,1122111220
26,180,14101110110110101010101112121102120
26,181,10201011212211010120
26,182,112101021010120
26,183,121012411041101210101010110120
26,184,112121111010111101120
26,185,2412412111011120
26,186,1412112111201211212111102120
26,187,1101011021112114112121112120
26,188,211410111210120
26,189,11121111110121101111122211211010120
26,190,122211121212211011120120
26,191,1121111110121120
26,192,1122112211102120
26,193,11111210120
26,194,121011112111012120
26,195,112101111220
26,196,11221211101120
26,197,1110111102110121011211411410420
26,198,1101102112101010120
26,199,1111211014221210120
26,200,1211110212121010120
26,201,210121121211101210120
26,202,11011121012110210120
26,203,11221010112120
26,204,11112121010120
26,205,1111011210210120
26,206,124114222120
26,207,410210142211120
26,208,14101021210110121212120
26,209,10212142120
26,210,1211110111220
26,211,12121211012101220
26,212,121011101110220
26,213,1210111211210211112111011120
26,214,1121012111010120
26,215,10101211111111111010120
26,216,1101101110141412410120
26,217,11110110121120
26,218,11212121120
26,219,11111112120
26,220,122111210120
26,221,10111110121211111220
26,222,111112111210120
26,223,102110111011102120
26,224,111411111110220
26,225,110111210211221220
26,226,1121012212210120
26,227,1112121211122121111221122121121210121121110111211141112112121120
27,1,10121102112126101221010211121220
27,2,1211021010120
27,3,1121122112111021121112102111102120
27,4,1212121012110211111411010211011010120
27,5,141112111041012111010211111010120
27,6,112111110102111101210120
27,7,102122110141621012212212021111010221211221111111010120
27,8,1144122111221112141110101211021211102120
27,9,224124112101210120
27,10,1101121114122101111226212101211011102222110142121111010120
27,11,12121111211110210142114121120
27,12,1101011121011101010411010142210122101210101110141210221022120
27,13,114410102212101122222101220
27,14,1112121010110412111010211121210101212111010120
27,15,11102102221111021102121010112112111212121201211010120
27,16,11111102122112141114111021211101122212111010122211101010120
27,17,11111110211212110121012111011102120
27,18,11214110122120121010124111201012121110210112101102111212110210120
27,19,111112112210121211110104101011101111410101111112211111010112121021110102110111212112120
27,20,111111011212114110101110211104120
27,21,111112212212101011011241011011411021220
27,22,111110112212111112101101211011121121112120
27,23,1411101121011101211012111021121010120
27,24,111211012101211101122121111111110211021101111011121110210120
27,25,1210121211210110101112211010111011210211210120
27,26,121412112111101010120
27,27,211121111101101211102120
27,28,101112222110101101012111101012102210120
27,29,21041110111161011111122120
27,30,12212110211122101211021120
27,31,12102111102210120
27,32,210411101111022410221212111010101210120
27,33,221011211211210212210101110112122210120
27,34,21012012112112101101012211141111101411121121110120
27,35,114101110110121111212112111011010120
27,36,11441110212111121112214221121101262212101212111111010120
27,37,10101101011101121211212111112121110112120411121102120
27,38,2141110111111010221101210112102210120
27,39,2110212101211221121011212112211114110111110120
27,40,2112121210121012111221121011210111101101111412110111012122122121011211011411011101011112111112210111101211211111212112120
27,41,211121210121210110141012111121210120
27,42,11441021121210112101122111221010112101211410120
27,43,11122211011122121122210121022120
27,44,2111011101114110111101112111101221022112210121112212212101114110110211010111110211211102120
27,45,11101010412121121021101101221112101221101120
27,46,21210111101012111111101011111021010121211111010120
27,47,2211021111121121411101212110121010210120
27,48,121101211101110210121101011210120
27,49,221212121111112211012121121211112211021011101211412120
27,50,111210211102102110210120
27,51,1210101212111101101412021011011010120
27,52,1101121102112121141222111211110210120
27,53,1121011212121221120
27,54,121010211101411021021111121010120
27,55,11210110211211011222124110121010210120
27,56,1221121101414122410142121221011101210122111120
27,57,1121021110141101112110221102120
27,58,1101021101212141111012120
27,59,1101011211121012121112101462110101410120
27,60,12011112211010111211112114142112102121411211011421110121212111411212121101010210120
27,61,12211101011221111121410221111121211111110101010121101121212110101110210120
27,62,1221210101112121110114111011101141010111212121121411120
27,63,12210210211210111010111210111211021011101011411212121121211410120
27,64,122101101011212121121011121141101011121212110221021101212102120
27,65,12101112112211010101011121121012112110120
27,66,11211101101021111010211202101202120
27,67,1211211141121412212414114110120
27,68,1101102221011241212101102414122101120
27,69,1022101011212101212111010120
27,70,121010110101211221012410120
27,71,11221122101011212102120
27,72,101412121111112101121010120
27,73,11211112101011411212101110210120
27,74,112111110112112121101210120
27,75,12104112114110101122121220
27,76,1221010211111214104211011121021101120
27,77,1122112110111010120
27,78,12111102101121101211101210120
27,79,111101121121110110120
27,80,121210110102121011121411211010120
27,81,1412112101011212111012101112121011122121120120
27,82,112111010111010101021106112101011111101241221221222120
27,83,1101101112111221012221111122121102120
27,84,1121242211110121222110122121010142121010120
27,85,111101011101212112110212120
27,86,11011014110110111012211221101101222111221110210120
27,87,11011211121111112112211121010112124121111011012120
27,88,111012110112211211111111121101211410111110101221221210120
27,89,124110111111210120211221121011102120
27,90,11241111111110121101411010101122121010120
27,91,1241101101011112110101112111211211102111011012111010120
27,92,1101011010211110121122101211012112111101241111012120
27,93,1110101121112102212110121212111121101410120
28,1,101211021121266
28,2,10122101210120
28,3,10211011211221101011011110210120
28,4,1210101121010111111012112101011411120101111104110110102141101222111010120
28,5,1121121211121010121010111011101122110111102120
28,6,1111111010101111110101122111211210142210120
28,7,11010414122410101211121011101110211012121221210141462111011212111010120
28,8,101114211010111211101121111012101011221112112222120
28,9,121101111010111110121112101211412121141011112112110210120
28,10,11011121122221101221011021210411102121012112111010120
28,11,121011012121111101212112110210120
28,12,11102110101211121011210101111014101102101212110110122120
28,13,111021141221011110121210111110111210121121212101110210120
28,14,1141111112101421021102110211211101010120
28,15,111101211122110112010121111221110110112122122112122101112101211121221121112101112111122211211012122101111021122111211220
28,16,211114110110210102111114122110121120
28,17,211114101011111101211211010120
28,18,1101110121141211111111110121121010110101122112241211111220
28,19,116101211210111121111111221224112112101121211011021010112121141212112210101121211212111010120
28,20,1411112010101211102212241201111011211111012110101411114120
28,21,11111024121111121111121101012120
28,22,1141111104110112112141210112141120
28,23,114111411011111110112121411021111112211101110112212121011221221021210111411122102120
28,24,11211212111211111211114141210111110102120
28,25,141011021210211010422101212102111011110121101121144121111101011121211011011101012120
28,26,210102124111010101121011101010101110120
28,27,211612110121111010111210114121011212111121101010110211012111412110111110111114124121112120
28,28,21211102110111110111011101121021111121122121120
28,29,11412210111121110142111221121222111011014162101211142212021111010101121411111010120
28,30,1161222111221102101011101011012111111111122241611211102120
28,31,110101121114122101111226212101211011102241010121101211102120
28,32,1010111210111010104110101421010110112111110112111022111111210101111141210221022120
28,33,2111141101101010211211210120
28,34,1122211110111412211010111110211114161211211120
28,35,21111111111121110111121022121121110121221412121111111102120
28,36,11441142122121122222241210120121211021224241101120
28,37,1212214101111241101210121211212112211121122210112120
28,38,1211010141110111211011120121010211010222211121101210111411111412122114111221102120
28,39,1010111111212101011101011114612101102210120
28,40,111021112121110210101212101012121112120
28,41,1110210112210211141110101211212120
28,42,1101021022111021012110101211121010220
28,43,1110210221012112101410101012102214111411121101111110111120
28,44,121211211010111011041221010112121112120
28,45,12161210212211211110110111121212124101101110211010221212141410120
28,46,1212112112110210212110112111112111016121222122101111110111120
28,47,11041212112212121110102101122112104101011102122111112211112111010120
