Sourate_N,Verset_N,Verset_B,ROOTS
14,4,wa maA^ >arosalo naA min r~asuwlK <il~aA bi lisaAni qawomi hi. li yubay~ina la humo fa yuDil~u {ll~ahu man ya$aA^'u wa yahodiY man ya$aA^'u wa huwa {lo Eaziyzu {lo Hakiymu,  rsl   rsl   lsn qwm   byn    Dll Alh  $yA  hdy  $yA    Ezz  Hkm
14,5,wa la qado >arosalo naA muwsaY` bi _#aAya`ti naA^ >ano >axorijo qawoma ka mina {l Z~uluma`ti <ilaY {l n~uwri wa *ak~iro hum bi >ay~aY`mi {ll~ahi <in~a fiY *a`lika la 'aAya`tK l~i kul~i Sab~aArK $akuwrK,   rsl    Ayy   xrj qwm    Zlm   nwr  *kr   ywm Alh     Ayy  kll Sbr $kr
14,6,wa <i*o qaAla muwsaY` li qawomi hi {*okuru wA@ niEomapa {ll~ahi Ealayo kumo <i*o >anjaY` kum m~ino 'aAli firoEawona yasuwmu wna kumo suw^'a {lo Ea*aAbi wa yu*ab~iHu wna >abonaA^'a kumo wa yasotaHoyu wna nisaA^'a kumo wa fiY *a`likum balaA^'N m~in r~ab~i kumo EaZiymN,  qwl   qwm  *kr  nEm Alh    njw   Awl  swm   swA  E*b  *bH  bny   Hyy  nsw     blw  rbb  EZm
14,7,wa <i*o ta>a*~ana rab~u kumo la }in $akaro tumo la >aziyda n~a kumo wa la }in kafaro tumo <in~a Ea*aAbi Y la $adiydN,  A*n rbb    $kr   zyd      kfr   E*b   $dd
14,8,wa qaAla muwsaY`^ <in takofuru w^A@ >antumo wa man fiY {lo >aroDi jamiyEFA fa <in~a {ll~aha la ganiY~N HamiydN, qwl   kfr       ArD jmE   Alh  gny Hmd
14,9,>a lamo ya>oti kumo naba&uA@ {l~a*iyna min qaboli kumo qawomi nuwHK wa EaAdK wa vamuwda wa {l~a*iyna min[ baEodi himo laA yaEolamu humo <il~aA {ll~ahu jaA^'ato humo rusulu hum bi {lo bay~ina`ti fa rad~u w^A@ >ayodiya humo fiY^ >afowa`hi himo wa qaAlu w^A@ <in~a A kafaro naA bi maA^ >urosilo tum bi hi. wa <in~a A la fiY $ak~K m~i m~aA tadoEu wna naA^ <ilayo hi muriybK,  Aty  nbA   qbl  qwm   Ewd      bEd   Elm   Alh jyA  rsl    byn  rdd  ydy   fwh   qwl    kfr    rsl         $kk   dEw     ryb
14,10,qaAlato rusulu humo >a fiY {ll~ahi $ak~N faATiri {l s~ama`wa`ti wa {lo >aroDi yadoEuw kumo li yagofira la kum m~in *unuwbi kumo wa yu&ax~ira kumo <ilaY`^ >ajalK m~usam~FY qaAlu w^A@ <ino >antumo <il~aA ba$arN m~ivolu naA turiydu wna >an taSud~u w naA Ea m~aA kaAna yaEobudu 'aAbaA^&u naA fa >otu w naA bi suloTa`nK m~ubiynK,qwl rsl    Alh $kk fTr  smw   ArD dEw   gfr    *nb   Axr   Ajl smw qwl     b$r mvl  rwd   Sdd     kwn Ebd Abw   Aty    slT byn
14,11,qaAlato la humo rusulu humo <in n~aHonu <il~aA ba$arN m~ivolu kumo wa la`kin~a {ll~aha yamun~u EalaY` man ya$aA^'u mino EibaAdi hi. wa maA kaAna la naA^ >an n~a>otiya kum bi suloTa`nK <il~aA bi <i*oni {ll~ahi wa EalaY {ll~ahi fa lo yatawak~ali {lo mu&ominuwna,qwl   rsl     b$r mvl    Alh mnn   $yA  Ebd    kwn    Aty   slT   A*n Alh   Alh   wkl  Amn
14,12,wa maA la naA^ >a l~aA natawak~ala EalaY {ll~ahi wa qado hadaY` naA subula naA wa la naSobira n~a EalaY` maA^ 'aA*ayo tumuw naA wa EalaY {ll~ahi fa lo yatawak~ali {lo mutawak~iluwna,      wkl  Alh   hdy  sbl    Sbr    A*y     Alh   wkl  wkl
14,13,wa qaAla {l~a*iyna kafaru wA@ li rusuli himo la nuxorija n~a kum m~ino >aroDi naA^ >awo la taEuwdu n~a fiY mil~ati naA fa >awoHaY`^ <ilayo himo rab~u humo la nuholika n~a {l Z~a`limiyna, qwl  kfr   rsl   xrj    ArD    Ewd   mll   wHy   rbb   hlk   Zlm
14,14,wa la nusokina n~a kumu {lo >aroDa min[ baEodi himo *a`lika li mano xaAfa maqaAmi Y wa xaAfa waEiydi ,  skn    ArD  bEd     xwf qwm   xwf wEd 
14,15,wa {sotafotaHu wA@ wa xaAba kul~u jab~aArK EaniydK, ftH   xyb kll jbr End
14,16,m~in waraA^}i hi. jahan~amu wa yusoqaY` min m~aA^'K SadiydK, wry    sqy  mwh Sdd
14,17,"yatajar~aEu hu, wa laA yakaAdu yusiygu hu, wa ya>otiy hi {lo mawotu min kul~i makaAnK wa maA huwa bi may~itK wa min waraA^}i hi. Ea*aAbN galiyZN",jrE    kwd swg   Aty   mwt  kll kwn     mwt   wry  E*b glZ
14,18,m~avalu {l~a*iyna kafaru wA@ bi rab~i himo >aEoma`lu humo ka ramaAdK {$otad~ato bi hi {l r~iyHu fiY yawomK EaASifK l~aA yaqodiru wna mi m~aA kasabu wA@ EalaY` $aYo'K *a`lika huwa {l D~ala`lu {lo baEiydu,mvl  kfr   rbb  Eml   rmd $dd    rwH  ywm ESf  qdr    ksb   $yA    Dll  bEd
14,19,>a lamo tara >an~a {ll~aha xalaqa {l s~ama`wa`ti wa {lo >aroDa bi {lo Haq~i <in ya$a>o yu*ohibo kumo wa ya>oti bi xaloqK jadiydK,  rAy  Alh xlq  smw   ArD   Hqq  $yA *hb   Aty  xlq jdd
14,20,wa maA *a`lika EalaY {ll~ahi bi EaziyzK,    Alh  Ezz
14,21,wa barazu wA@ li l~ahi jamiyEFA fa qaAla {l D~uEafa`^&uA@ li l~a*iyna {sotakobaru w^A@ <in~a A ku n~aA la kumo tabaEFA fa halo >antum m~ugonuwna Ean~a A mino Ea*aAbi {ll~ahi min $aYo'K qaAlu wA@ lawo hadaY` naA {ll~ahu la hadayo na` kumo sawaA^'N Ealayo naA^ >a jaziEo naA^ >amo Sabaro naA maA la naA min m~aHiySK, brz   Alh jmE  qwl  DEf   kbr    kwn    tbE    gny    E*b Alh  $yA qwl   hdy  Alh  hdy   swy    jzE   Sbr      HyS
14,22,"wa qaAla {l $~ayoTa`nu lam~aA quDiYa {lo >amoru <in~a {ll~aha waEada kumo waEoda {lo Haq~i wa waEad t~u kumo fa >axolafo tu kumo wa maA kaAna li Ya Ealayo kum m~in suloTa`nK <il~aA^ >an daEawo tu kumo fa {sotajabo tumo li Y fa laA taluwmu w niY wa luwmu w^A@ >anfusa kum m~aA^ >anaA"" bi muSorixi kumo wa maA^ >antum bi muSorixiY~a  <in~i Y kafaro tu bi maA^ >a$orako tumuw ni min qabolu <in~a {l Z~a`limiyna la humo Ea*aAbN >aliymN", qwl  $Tn  qDy  Amr  Alh wEd  wEd  Hqq  wEd    xlf     kwn      slT   dEw    jwb      lwm    lwm  nfs     Srx      Srx    kfr    $rk    qbl   Zlm   E*b Alm
14,23,wa >udoxila {l~a*iyna 'aAmanu wA@ wa Eamilu wA@ {l S~a`liHa`ti jan~a`tK tajoriY min taHoti haA {lo >anoha`ru xa`lidiyna fiy haA bi <i*oni rab~i himo taHiy~atu humo fiy haA sala`mN, dxl  Amn   Eml   SlH jnn jry  tHt   nhr xld    A*n rbb  Hyy    slm
14,24,>a lamo tara kayofa Daraba {ll~ahu mavalFA kalimapF Tay~ibapF ka $ajarapK Tay~ibapK >aSolu haA vaAbitN wa faroEu haA fiY {l s~amaA^'i,"  rAy kyf
 Drb Alh mvl klm Tyb  $jr Tyb ASl  vbt  frE    smw"
14,25,tu&otiY^ >ukula haA kul~a HiynK] bi <i*oni rab~i haA wa yaDoribu {ll~ahu {lo >amovaAla li l n~aAsi laEal~a humo yata*ak~aru wna,Aty Akl  kll Hyn  A*n rbb   Drb Alh  mvl   nws   *kr 
14,26,wa mavalu kalimapK xabiyvapK ka $ajarapK xabiyvapK {jotuv~ato min fawoqi {lo >aroDi maA la haA min qaraArK, mvl klm xbv  $jr xbv jvv  fwq  ArD     qrr
14,27,yuvab~itu {ll~ahu {l~a*iyna 'aAmanu wA@ bi {lo qawoli {l v~aAbiti fiY {lo Hayaw`pi {l d~unoyaA wa fiY {lo 'aAxirapi wa yuDil~u {ll~ahu {l Z~a`limiyna wa yafoEalu {ll~ahu maA ya$aA^'u,vbt Alh  Amn    qwl  vbt   Hyy  dnw    Axr  Dll Alh  Zlm  fEl Alh  $yA
14,28,>a lamo tara <ilaY {l~a*iyna bad~alu wA@ niEomata {ll~ahi kuforFA wa >aHal~u wA@ qawoma humo daAra {lo bawaAri,  rAy   bdl  nEm Alh kfr  Hll  qwm  dwr  bwr
14,29,jahan~ama yaSola wona haA wa bi}osa {lo qaraAru, Sly    bAs  qrr
14,30,wa jaEalu wA@ li l~ahi >andaAdFA l~i yuDil~u wA@ Ean sabiyli hi. qulo tamat~aEu wA@ fa <in~a maSiyra kumo <ilaY {l n~aAri, jEl   Alh ndd  Dll   sbl  qwl mtE    Syr    nwr
14,31,qul l~i EibaAdi Ya {l~a*iyna 'aAmanu wA@ yuqiymu wA@ {l S~alaw`pa wa yunfiqu wA@ mi m~aA razaqo na` humo sir~FA wa EalaAniyapF m~in qaboli >an ya>otiYa yawomN l~aA bayoEN fiy hi wa laA xila`lN,qwl  Ebd   Amn  qwm   Slw  nfq    rzq   srr  Eln  qbl  Aty ywm  byE     xll
14,32,{ll~ahu {l~a*iY xalaqa {l s~ama`wa`ti wa {lo >aroDa wa >anzala mina {l s~amaA^'i maA^'F fa >axoraja bi hi. mina {l v~amara`ti rizoqFA l~a kumo wa sax~ara la kumu {lo fuloka li tajoriYa fiY {lo baHori bi >amori hi. wa sax~ara la kumu {lo >anoha`ra,Alh  xlq  smw   ArD  nzl   smw mwh  xrj     vmr rzq    sxr    flk  jry   bHr  Amr   sxr    nhr
14,33,wa sax~ara la kumu {l $~amosa wa {lo qamara daA^}ibayoni wa sax~ara la kumu {l~a yola wa {l n~ahaAra, sxr    $ms   qmr dAb  sxr    lyl   nhr
14,34,wa 'aAtaY` kum m~in kul~i maA sa>alo tumuw hu wa <in taEud~u wA@ niEomata {ll~ahi laA tuHoSu w haA^ <in~a {lo <insa`na la ZaluwmN kaf~aArN, Aty   kll  sAl     Edd  nEm Alh  HSy     Ans  Zlm kfr
14,35,wa <i*o qaAla <ibora`hiymu rab~i  {joEalo ha`*aA {lo balada 'aAminFA wa {jonubo niY wa baniY~a  >an n~aEobuda {lo >aSonaAma,  qwl  rbb  jEl   bld Amn  jnb   bny   Ebd  Snm
14,36,"rab~i  <in~a hun~a >aDolalo na kaviyrFA m~ina {l n~aAsi fa man tabiEa niY fa <in~a hu, min~i Y wa mano EaSaA niY fa <in~a ka gafuwrN r~aHiymN",rbb    Dll  kvr   nws   tbE         ESy     gfr rHm
14,37,r~ab~a naA^ <in~i Y^ >asokan tu min *ur~iy~ati Y bi waAdK gayori *iY zaroEK Einda bayoti ka {lo muHar~ami rab~a naA li yuqiymu wA@ {l S~alaw`pa fa {joEalo >afo_#idapF m~ina {l n~aAsi tahowiY^ <ilayo himo wa {rozuqo hum m~ina {l v~amara`ti laEal~a humo ya$okuru wna,rbb    skn   *rr   wdy gyr  zrE End byt   Hrm rbb   qwm   Slw  jEl fAd   nws hwy    rzq    vmr   $kr 
14,38,rab~a naA^ <in~a ka taEolamu maA nuxofiY wa maA nuEolinu wa maA yaxofaY` EalaY {ll~ahi min $aYo'K fiY {lo >aroDi wa laA fiY {l s~amaA^'i,rbb    Elm  xfy   Eln   xfy  Alh  $yA   ArD     smw
14,39,{lo Hamodu li l~ahi {l~a*iY wahaba li Y EalaY {lo kibari <isoma`Eiyla wa <isoHa`qa <in~a rab~i Y la samiyEu {l d~uEaA^'i, Hmd  Alh  whb     kbr     rbb   smE  dEw
14,40,rab~i  {joEalo niY muqiyma {l S~alaw`pi wa min *ur~iy~ati Y rab~a naA wa taqab~alo duEaA^'i ,rbb  jEl  qwm  Slw   *rr  rbb   qbl dEw 
14,41,rab~a naA {gofiro li Y wa li wa`lidaY~a  wa li lo mu&ominiyna yawoma yaquwmu {lo HisaAbu,rbb  gfr     wld     Amn ywm qwm  Hsb
14,42,wa laA taHosaba n~a {ll~aha ga`filFA Ea m~aA yaEomalu {l Z~a`limuwna <in~a maA yu&ax~iru humo li yawomK ta$oxaSu fiy hi {lo >aboSa`ru,  Hsb  Alh gfl   Eml  Zlm   Axr   ywm $xS    bSr
14,43,muhoTiEiyna muqoniEiY ru'uwsi himo laA yarotad~u <ilayo himo Tarofu humo wa >afo_#idatu humo hawaA^'N,hTE qnE rAs   rdd   Trf   fAd  hwy
14,44,wa >an*iri {l n~aAsa yawoma ya>otiy himu {lo Ea*aAbu fa yaquwlu {l~a*iyna Zalamu wA@ rab~a naA^ >ax~iro naA^ <ilaY`^ >ajalK qariybK n~ujibo daEowata ka wa nat~abiEi {l r~usula >a wa lamo takuwnu w^A@ >aqosamo tum m~in qabolu maA la kum m~in zawaAlK, n*r  nws ywm Aty   E*b  qwl  Zlm  rbb  Axr   Ajl qrb jwb dEw   tbE  rsl    kwn  qsm   qbl     zwl
14,45,wa sakan tumo fiY masa`kini {l~a*iyna Zalamu w^A@ >anfusa humo wa tabay~ana la kumo kayofa faEalo naA bi himo wa Darabo naA la kumu {lo >amovaAla," skn   skn  Zlm  nfs   byn   kyf
 fEl     Drb     mvl"
14,46,wa qado makaru wA@ makora humo wa Einda {ll~ahi makoru humo wa <in kaAna makoru humo li tazuwla mino hu {lo jibaAlu,  mkr  mkr   End Alh mkr    kwn mkr   zwl    jbl
14,47,"fa laA taHosaba n~a {ll~aha muxolifa waEodi hi. rusula hu,^ <in~a {ll~aha EaziyzN *uw {ntiqaAmK",  Hsb  Alh xlf wEd  rsl   Alh Ezz  nqm
14,48,yawoma tubad~alu {lo >aroDu gayora {lo >aroDi wa {l s~ama`wa`tu wa barazu wA@ li l~ahi {lo wa`Hidi {lo qah~aAri,ywm bdl  ArD gyr  ArD   smw  brz   Alh  wHd  qhr
14,49,wa taraY {lo mujorimiyna yawoma}i*K m~uqar~aniyna fiY {lo >aSofaAdi, rAy  jrm  qrn   Sfd
14,50,saraAbiylu hum m~in qaTiraAnK wa tago$aY` wujuwha humu {l n~aAru,srbl   qTr  g$w wjh   nwr
14,51,li yajoziYa {ll~ahu kul~a nafosK m~aA kasabato <in~a {ll~aha sariyEu {lo HisaAbi, jzy Alh kll nfs  ksb  Alh srE  Hsb
14,52,ha`*aA bala`gN l~i l n~aAsi wa li yun*aru wA@ bi hi. wa li yaEolamu w^A@ >an~a maA huwa <ila`hN wa`HidN wa li ya*~ak~ara >uw@luwA@ {lo >aloba`bi, blg   nws   n*r      Elm     Alh wHd   *kr Awl  lbb
15,1,Al^r tiloka 'aAya`tu {lo kita`bi wa quro'aAnK m~ubiynK,  Ayy  ktb  qrA byn
15,2,r~uba maA yawad~u {l~a*iyna kafaru wA@ lawo kaAnu wA@ musolimiyna,  wdd  kfr   kwn  slm
15,3,*aro humo ya>okulu wA@ wa yatamat~aEu wA@ wa yulohi himu {lo >amalu fa sawofa yaEolamu wna,w*r  Akl   mtE   lhw   Aml   Elm 
15,4,wa maA^ >aholako naA min qaroyapK <il~aA wa la haA kitaAbN m~aEoluwmN,  hlk   qry     ktb Elm
15,5,m~aA tasobiqu mino >um~apK >ajala haA wa maA yasota_#oxiru wna, sbq  Amm Ajl    Axr 
15,6,wa qaAlu wA@ ya`^ >ay~uhaA {l~a*iY nuz~ila Ealayo hi {l *~ikoru <in~a ka la majonuwnN, qwl     nzl    *kr    jnn
15,7,l~awo maA ta>otiy naA bi {lo mala`^}ikapi <in kun ta mina {l S~a`diqiyna,  Aty    mlk  kwn    Sdq
15,8,maA nunaz~ilu {lo mala`^}ikapa <il~aA bi {lo Haq~i wa maA kaAnu w^A@ <i*FA m~unZariyna, nzl  mlk    Hqq   kwn   nZr
15,9,"<in~a A naHonu naz~alo naA {l *~ikora wa <in~a A la hu, la Ha`fiZuwna",   nzl   *kr       HfZ
15,10,wa la qado >arosalo naA min qaboli ka fiY $iyaEi {lo >aw~aliyna,   rsl   qbl   $yE  Awl
15,11,wa maA ya>otiy him m~in r~asuwlK <il~aA kaAnu wA@ bi hi. yasotahozi'u wna,  Aty   rsl  kwn    hzA 
15,12,"ka *a`lika nasoluku hu, fiY quluwbi {lo mujorimiyna",  slk   qlb  jrm
15,13,laA yu&ominu wna bi hi. wa qado xalato sun~apu {lo >aw~aliyna, Amn      xlw snn  Awl
15,14,wa lawo fataHo naA Ealayo him baAbFA m~ina {l s~amaA^'i fa Zal~u wA@ fiy hi yaEoruju wna,  ftH    bwb   smw  Zll    Erj 
15,15,la qaAlu w^A@ <in~a maA suk~irato >aboSa`ru naA balo naHonu qawomN m~asoHuwruwna, qwl    skr bSr    qwm sHr
15,16,wa la qado jaEalo naA fiY {l s~amaA^'i buruwjFA wa zay~a n~a` haA li l n~a`Ziriyna,   jEl    smw brj  zyn     nZr
15,17,wa HafiZo na` haA min kul~i $ayoTa`nK r~ajiymK, HfZ    kll $Tn rjm
15,18,"<il~aA mani {sotaraqa {l s~amoEa fa >atobaEa hu, $ihaAbN m~ubiynN",  srq  smE  tbE  $hb byn
15,19,wa {lo >aroDa madado na` haA wa >aloqayo naA fiy haA rawa`siYa wa >an[bato naA fiy haA min kul~i $aYo'K m~awozuwnK,  ArD mdd    lqy    rsw  nbt     kll $yA wzn
15,20,"wa jaEalo naA la kumo fiy haA maEa`yi$a wa man l~aso tumo la hu, bi ra`ziqiyna", jEl      Ey$   lys     rzq
15,21,"wa <in m~in $aYo'K <il~aA Einda naA xazaA^}inu hu, wa maA nunaz~ilu hu,^ <il~aA bi qadarK m~aEoluwmK",   $yA  End  xzn    nzl    qdr Elm
15,22,"wa >arosalo naA {l r~iya`Ha lawa`qiHa fa >anzalo naA mina {l s~amaA^'i maA^'F fa >asoqayo na` kumuw hu wa maA^ >antumo la hu, bi xa`ziniyna", rsl   rwH lqH  nzl    smw mwh  sqy          xzn
15,23,wa <in~a A la naHonu nuHoYi. wa numiytu wa naHonu {lo wa`rivuwna,     Hyy  mwt    wrv
15,24,wa la qado Ealimo naA {lo musotaqodimiyna min kumo wa la qado Ealimo naA {lo musota_#oxiriyna,   Elm   qdm      Elm   Axr
15,25,"wa <in~a rab~a ka huwa yaHo$uru humo <in~a hu, HakiymN EaliymN",  rbb   H$r    Hkm Elm
15,26,wa la qado xalaqo naA {lo <insa`na min SaloSa`lK m~ino Hama<K m~asonuwnK,   xlq   Ans  SlSl  HmA snn
15,27,wa {lo jaA^n~a xalaqo na` hu min qabolu min n~aAri {l s~amuwmi,  jnn xlq    qbl  nwr  smm
15,28,wa <i*o qaAla rab~u ka li lo mala`^}ikapi <in~i Y xa`liqN[ ba$arFA m~in SaloSa`lK m~ino Hama<K m~asonuwnK,  qwl rbb    mlk   xlq b$r  SlSl  HmA snn
15,29,"fa <i*aA saw~ayo tu hu, wa nafaxo tu fiy hi min r~uwHi Y fa qaEu wA@ la hu, sa`jidiyna",  swy    nfx     rwH   wqE    sjd
15,30,fa sajada {lo mala`^}ikapu kul~u humo >ajomaEuwna, sjd  mlk kll  jmE
15,31,<il~aA^ <iboliysa >abaY`^ >an yakuwna maEa {l s~a`jidiyna,  Aby  kwn   sjd
15,32,qaAla ya`^ <iboliysu maA la ka >a l~aA takuwna maEa {l s~a`jidiyna,qwl        kwn   sjd
15,33,"qaAla lamo >akun l~i >asojuda li ba$arK xalaqo ta hu, min SaloSa`lK m~ino Hama<K m~asonuwnK",qwl  kwn  sjd  b$r xlq    SlSl  HmA snn
15,34,qaAla fa {xorujo mino haA fa <in~a ka rajiymN,qwl  xrj      rjm
15,35,wa <in~a Ealayo ka {l l~aEonapa <ilaY` yawomi {l d~iyni,     lEn  ywm  dyn
15,36,qaAla rab~i  fa >anZiro niY^ <ilaY` yawomi yuboEavu wna,qwl rbb   nZr   ywm bEv 
15,37,qaAla fa <in~a ka mina {lo munZariyna,qwl      nZr
15,38,<ilaY` yawomi {lo waqoti {lo maEoluwmi, ywm  wqt  Elm
15,39,qaAla rab~i  bi maA^ >agowayo ta niY la >uzay~ina n~a la humo fiY {lo >aroDi wa la >ugowiya n~a humo >ajomaEiyna,qwl rbb    gwy    zyn      ArD   gwy   jmE
15,40,<il~aA EibaAda ka mino humu {lo muxolaSiyna, Ebd     xlS
15,41,qaAla ha`*aA Sira`TN EalaY~a  musotaqiymN,qwl  SrT   qwm
15,42,<in~a EibaAdi Y layosa la ka Ealayo himo suloTa`nN <il~aA mani {t~abaEa ka mina {lo gaAwiyna, Ebd  lys     slT   tbE    gwy
15,43,wa <in~a jahan~ama la mawoEidu humo >ajomaEiyna,    wEd  jmE
15,44,la haA saboEapu >abowa`bK l~i kul~i baAbK m~ino humo juzo'N m~aqosuwmN,  sbE bwb  kll bwb   jzA qsm
15,45,<in~a {lo mut~aqiyna fiY jan~a`tK wa EuyuwnK,  wqy  jnn  Eyn
15,46,{doxulu w haA bi sala`mK 'aAminiyna,dxl    slm Amn
15,47,wa nazaEo naA maA fiY Suduwri him m~ino gil~K <ixowa`nFA EalaY` sururK m~utaqa`biliyna, nzE    Sdr   gll Axw  srr qbl
15,48,laA yamas~u humo fiy haA naSabN wa maA hum m~ino haA bi muxorajiyna, mss    nSb       xrj
15,49,nab~i}o EibaAdi Y^ >an~i Y^ >anaA {lo gafuwru {l r~aHiymu,nbA Ebd      gfr  rHm
15,50,wa >an~a Ea*aAbi Y huwa {lo Ea*aAbu {lo >aliymu,  E*b    E*b  Alm
15,51,wa nab~i}o humo Ean Dayofi <ibora`hiyma, nbA   Dyf 
15,52,<i*o daxalu wA@ Ealayo hi fa qaAlu wA@ sala`mFA qaAla <in~a A min kumo wajiluwna, dxl     qwl  slm qwl     wjl
15,53,qaAlu wA@ laA tawojalo <in~a A nuba$~iru ka bi gula`mK EaliymK,qwl   wjl   b$r   glm Elm
15,54,qaAla >a ba$~aro tumuw niY EalaY`^ >an m~as~a niYa {lo kibaru fa bi ma tuba$~iru wna,qwl  b$r     mss   kbr    b$r 
15,55,qaAlu wA@ ba$~aro na` ka bi {lo Haq~i fa laA takun m~ina {lo qa`niTiyna,qwl  b$r     Hqq   kwn   qnT
15,56,qaAla wa man yaqonaTu min r~aHomapi rab~i hi.^ <il~aA {l D~aA^l~uwna,qwl   qnT  rHm rbb    Dll
15,57,qaAla fa maA xaTobu kumo >ay~uhaA {lo murosaluwna,qwl   xTb    rsl
15,58,qaAlu w^A@ <in~a A^ >urosilo naA^ <ilaY` qawomK m~ujorimiyna,qwl    rsl   qwm jrm
15,59,<il~aA^ 'aAla luwTK <in~a A la munaj~uw humo >ajomaEiyna, Awl     njw  jmE
15,60,"<il~aA {mora>ata hu, qad~aro naA^ <in~a haA la mina {lo ga`biriyna", mrA  qdr       gbr
15,61,fa lam~aA jaA^'a 'aAla luwTK {lo murosaluwna,  jyA Awl   rsl
15,62,qaAla <in~a kumo qawomN m~unkaruwna,qwl   qwm nkr
15,63,qaAlu wA@ balo ji}o na` ka bi maA kaAnu wA@ fiy hi yamotaru wna,qwl   jyA     kwn    mry 
15,64,wa >atayo na` ka bi {lo Haq~i wa <in~a A la Sa`diquwna, Aty     Hqq     Sdq
15,65,fa >asori bi >aholi ka bi qiToEK m~ina {l~a yoli wa {t~abiEo >adoba`ra humo wa laA yalotafito min kumo >aHadN wa {moDu wA@ Hayovu tu&omaru wna," sry  Ahl   qTE   lyl  tbE dbr    lft   AHd  mDy  Hyv
 Amr "
15,66,wa qaDayo naA^ <ilayo hi *a`lika {lo >amora >an~a daAbira ha`^&ulaA^'i maqoTuwEN m~uSobiHiyna, qDy      Amr  dbr  qTE SbH
15,67,wa jaA^'a >aholu {lo madiynapi yasotabo$iru wna, jyA Ahl  mdn b$r 
15,68,qaAla <in~a ha`^&ulaA^'i Dayofi Y fa laA tafoDaHu w ni,qwl   Dyf    fDH  
15,69,wa {t~aqu wA@ {ll~aha wa laA tuxozu w ni, wqy  Alh   xzy  
15,70,qaAlu w^A@ >a wa lamo nanoha ka Eani {lo Ea`lamiyna,qwl     nhy    Elm
15,71,qaAla ha`^&ulaA^'i banaAti Y^ <in kun tumo fa`Eiliyna,qwl  bny   kwn  fEl
15,72,la Eamoru ka <in~a humo la fiY sakorati himo yaEomahu wna, Emr      skr  Emh 
15,73,fa >axa*ato humu {l S~ayoHapu mu$oriqiyna, Ax*   SyH $rq
15,74,fa jaEalo naA Ea`liya haA saAfila haA wa >amoTaro naA Ealayo himo HijaArapF m~in sij~iylK, jEl  Elw  sfl   mTr    Hjr  sjl
15,75,<in~a fiY *a`lika la 'aAya`tK l~i lo mutawas~imiyna,    Ayy   wsm
15,76,wa <in~a haA la bi sabiylK m~uqiymK,     sbl qwm
15,77,<in~a fiY *a`lika la 'aAyapF l~i lo mu&ominiyna,    Ayy   Amn
15,78,wa <in kaAna >aSoHa`bu {lo >ayokapi la Za`limiyna,  kwn SHb    Zlm
15,79,fa {ntaqamo naA mino humo wa <in~a humaA la bi <imaAmK m~ubiynK, nqm         Amm byn
15,80,wa la qado ka*~aba >aSoHa`bu {lo Hijori {lo murosaliyna,   k*b SHb  Hjr  rsl
15,81,wa 'aAtayo na` humo 'aAya`ti naA fa kaAnu wA@ Eano haA muEoriDiyna, Aty   Ayy   kwn    ErD
15,82,wa kaAnu wA@ yanoHitu wna mina {lo jibaAli buyuwtFA 'aAminiyna, kwn  nHt    jbl byt Amn
15,83,fa >axa*ato humu {l S~ayoHapu muSobiHiyna, Ax*   SyH SbH
15,84,fa maA^ >agonaY` Eano hum m~aA kaAnu wA@ yakosibu wna,  gny    kwn  ksb 
15,85,wa maA xalaqo naA {l s~ama`wa`ti wa {lo >aroDa wa maA bayona humaA^ <il~aA bi {lo Haq~i wa <in~a {l s~aAEapa la 'aAtiyapN fa {SofaHi {l S~afoHa {lo jamiyla,  xlq   smw   ArD   byn     Hqq    swE  Aty  SfH  SfH  jml
15,86,<in~a rab~a ka huwa {lo xal~a`qu {lo Ealiymu, rbb    xlq  Elm
15,87,wa la qado 'aAtayo na` ka saboEFA m~ina {lo mavaAniY wa {lo quro'aAna {lo EaZiyma,   Aty   sbE   vny   qrA  EZm
15,88,laA tamud~a n~a Eayonayo ka <ilaY` maA mat~aEo naA bi hi.^ >azowa`jFA m~ino humo wa laA taHozano Ealayo himo wa {xofiDo janaAHa ka li lo mu&ominiyna, mdd  Eyn    mtE    zwj     Hzn    xfD jnH    Amn
15,89,wa qulo <in~i Y^ >anaA {l n~a*iyru {lo mubiynu, qwl     n*r  byn
15,90,ka maA^ >anzalo naA EalaY {lo muqotasimiyna,  nzl    qsm
15,91,{l~a*iyna jaEalu wA@ {lo quro'aAna EiDiyna, jEl   qrA EDw
15,92,fa wa rab~i ka la naso_#ala n~a humo >ajomaEiyna,  rbb   sAl   jmE
15,93,Ea m~aA kaAnu wA@ yaEomalu wna,  kwn  Eml 
15,94,fa {SodaEo bi maA tu&omaru wa >aEoriDo Eani {lo mu$orikiyna, SdE   Amr  ErD   $rk
15,95,<in~a A kafayo na` ka {lo musotahozi'iyna,  kfy    hzA
15,96,{l~a*iyna yajoEalu wna maEa {ll~ahi <ila`hFA 'aAxara fa sawofa yaEolamu wna, jEl   Alh Alh Axr   Elm 
15,97,wa la qado naEolamu >an~a ka yaDiyqu Sadoru ka bi maA yaquwlu wna,   Elm   Dyq Sdr    qwl 
15,98,fa sab~iHo bi Hamodi rab~i ka wa kun m~ina {l s~a`jidiyna, sbH  Hmd rbb   kwn   sjd
15,99,wa {Eobudo rab~a ka Hat~aY` ya>otiya ka {lo yaqiynu, Ebd rbb   Aty   yqn
